Date,Vendor,Campaign,Impressions,Clicks,Spend,Conversions,Site Visits,Funnel,CTR,CPC,CPA,CVR
2024-09-10,Roku,Campaign 3,43970,2567,1498.954234,137,2612,Middle,0.05838071412326586,0.58393230775224,10.941271781021898,0.05336969224776003
2025-03-18,YouTube,Campaign 1,40979,689,1831.248686,37,752,Upper,0.016813489836257595,2.6578355384615384,49.493207729729725,0.05370101596516691
2025-04-04,Google,Campaign 4,13264,973,998.6860087,54,1035,Lower,0.07335645355850422,1.0263987756423432,18.494185346296295,0.05549845837615622
2025-04-18,Google,Campaign 1,16704,901,860.6385663,44,1175,Lower,0.053939176245210725,0.9552037361820199,19.55996741590909,0.048834628190899
2025-05-05,YouTube,Campaign 2,42942,2038,628.09727,86,2221,Upper,0.047459363793023145,0.3081929685966634,7.303456627906977,0.042198233562315994
2024-08-27,Google,Campaign 1,22233,1226,793.1950716,64,1259,Lower,0.05514325552107228,0.6469780355628059,12.39367299375,0.052202283849918436
2025-01-08,Google,Campaign 2,11949,352,1926.43131,13,451,Lower,0.02945853209473596,5.472816221590909,148.18702384615383,0.036931818181818184
2024-06-09,Google,Campaign 3,8008,489,1471.184885,29,732,Lower,0.061063936063936064,3.008558047034765,50.730513275862066,0.05930470347648262
2024-11-20,Meta,Campaign 1,36136,1745,107.2018867,109,1957,Upper,0.04828979411113571,0.06143374595988539,0.983503547706422,0.06246418338108883
2025-01-16,LinkedIn,Campaign 1,30678,2128,1319.701407,110,2261,Middle,0.0693656692092053,0.6201604356203008,11.997285518181819,0.05169172932330827
2025-05-11,TikTok,Campaign 5,47060,1841,573.5524829,96,2082,Middle,0.03912027199320017,0.3115439885388376,5.974505030208333,0.052145573058120585
2024-12-11,LinkedIn,Campaign 3,9172,502,1987.373726,28,790,Middle,0.05473179241168775,3.9589118047808767,70.97763307142857,0.055776892430278883
2024-06-02,Google,Campaign 5,41189,2922,930.4384687,127,3151,Lower,0.07094127072762145,0.3184252117385353,7.326287155118111,0.043463381245722105
2024-10-14,Meta,Campaign 2,16348,849,1805.568973,53,901,Upper,0.051932958160019575,2.126700792697291,34.067339113207545,0.0624263839811543
2024-06-08,Verizon DSP,Campaign 2,24989,937,727.2411781,44,947,Middle,0.037496498459322104,0.7761378635005336,16.528208593181816,0.04695837780149413
2024-07-28,LinkedIn,Campaign 3,47989,2347,1855.208902,127,2365,Middle,0.04890704119694097,0.7904596940775458,14.607944110236222,0.054111631870472944
2025-03-14,LinkedIn,Campaign 2,16705,669,1570.331863,35,786,Middle,0.04004788985333733,2.3472823064275037,44.86662465714286,0.052316890881913304
2024-07-08,YouTube,Campaign 3,13454,1058,1782.072765,46,1106,Upper,0.07863832317526387,1.68437879489603,38.74071228260869,0.043478260869565216
2024-09-08,Meta,Campaign 2,36377,1194,1987.288522,51,1390,Upper,0.03282293757044286,1.6643957470686768,38.96644160784314,0.04271356783919598
2024-10-24,Meta,Campaign 4,24817,711,882.9595375,31,839,Upper,0.02864971592053834,1.2418558895921237,28.482565725806452,0.04360056258790436
2024-07-15,Meta,Campaign 1,19229,1325,1498.271671,61,1535,Upper,0.06890633938322326,1.1307710724528302,24.561830672131148,0.046037735849056606
2024-06-29,YouTube,Campaign 4,25616,791,1951.380164,34,974,Upper,0.030879138038725797,2.4669787155499368,57.39353423529411,0.04298356510745891
2024-10-09,Meta,Campaign 3,35332,1444,1991.959068,71,1610,Upper,0.04086946677233103,1.3794730387811633,28.055761521126758,0.04916897506925208
2024-10-17,Google,Campaign 3,25834,1521,706.9695505,64,1560,Lower,0.058875899976774795,0.4648057531229454,11.0463992265625,0.042077580539119
2024-10-15,TikTok,Campaign 4,36802,2714,708.7891618,142,3002,Middle,0.07374599206564861,0.26116033964627855,4.991472970422535,0.05232129697862933
2024-10-10,Meta,Campaign 1,22111,682,982.4910249,37,749,Upper,0.030844376102392473,1.4406026758064516,26.553811483783782,0.054252199413489736
2024-12-23,Meta,Campaign 1,31694,1164,1444.40235,53,1254,Upper,0.03672619423234682,1.2408954896907216,27.252874528301888,0.04553264604810996
2025-01-27,LinkedIn,Campaign 5,43944,1643,1088.452641,89,1863,Middle,0.03738849444747861,0.6624787833231893,12.229804955056181,0.054169202678027994
2025-01-23,Google,Campaign 2,40507,872,1202.698262,48,1016,Lower,0.0215271434566865,1.3792411261467892,25.056213791666668,0.05504587155963303
2024-07-12,YouTube,Campaign 5,18504,783,565.3398832,48,886,Upper,0.04231517509727627,0.722017730779055,11.777914233333334,0.06130268199233716
2025-04-29,Meta,Campaign 1,48288,3210,1465.464566,154,3232,Upper,0.06647614314115308,0.4565310174454829,9.516003675324676,0.047975077881619935
2025-01-27,Meta,Campaign 4,7828,188,1506.22873,8,361,Upper,0.02401635155850792,8.01185494680851,188.27859125,0.0425531914893617
2025-03-29,Google,Campaign 2,18241,850,1760.534534,36,1009,Lower,0.046598322460391424,2.0712170988235292,48.90373705555555,0.042352941176470586
2024-10-21,Verizon DSP,Campaign 4,39730,1754,477.1536141,87,1949,Middle,0.04414799899320413,0.2720374082668187,5.4845243,0.049600912200684154
2025-04-26,Meta,Campaign 5,12019,299,1874.707735,11,578,Upper,0.02487727764373076,6.269925535117057,170.42797590909092,0.03678929765886288
2024-06-12,TikTok,Campaign 3,30937,1091,1703.438272,65,1147,Middle,0.0352652164075379,1.5613549697525206,26.20674264615385,0.05957836846929423
2024-07-22,Meta,Campaign 4,16331,749,558.4064475,42,961,Upper,0.04586369481354479,0.7455359779706275,13.295391607142857,0.056074766355140186
2024-05-14,Verizon DSP,Campaign 5,27687,557,528.2718929,21,812,Middle,0.020117744789973635,0.9484235061041293,25.155804423809524,0.03770197486535009
2024-07-01,Meta,Campaign 5,44555,1117,345.6940768,57,1317,Upper,0.02507013803164628,0.3094844017905103,6.064808364912281,0.051029543419874666
2024-09-24,Meta,Campaign 5,42135,478,1932.251003,22,528,Upper,0.011344487955381512,4.0423661150627614,87.82959104545455,0.04602510460251046
2024-10-05,TikTok,Campaign 3,30816,1409,787.5103257,85,1608,Middle,0.0457230010384216,0.558914354648687,9.26482736117647,0.060326472675656495
2024-11-07,Google,Campaign 3,25583,1816,1069.865667,101,1834,Lower,0.0709846382363288,0.5891330765418502,10.592729376237624,0.05561674008810573
2025-01-31,YouTube,Campaign 3,42004,3030,241.8929804,146,3060,Upper,0.07213598704885249,0.07983266679867987,1.6568012356164383,0.048184818481848184
2025-03-19,YouTube,Campaign 2,22020,1551,1152.111483,71,1662,Upper,0.07043596730245232,0.742818493230174,16.226922295774646,0.04577691811734365
2024-12-02,YouTube,Campaign 3,49081,2472,846.2782895,129,2477,Upper,0.050365721969805016,0.34234558636731394,6.560296817829458,0.05218446601941747
2025-03-07,TikTok,Campaign 3,35659,2658,1154.960437,136,2748,Middle,0.07453938697103116,0.4345223615500376,8.492356154411764,0.051166290443942816
2024-11-15,Meta,Campaign 3,42837,1214,1730.9668,52,1409,Upper,0.02833998646030301,1.425837561779242,33.287823076923075,0.042833607907743
2024-06-11,TikTok,Campaign 4,49388,1614,794.4086919,72,1873,Middle,0.03268000323965336,0.492198693866171,11.033454054166667,0.04460966542750929
2024-07-10,Verizon DSP,Campaign 3,23790,254,689.2041618,15,333,Middle,0.010676754939050022,2.7134022118110233,45.94694412,0.05905511811023622
2024-05-21,YouTube,Campaign 2,19762,793,544.3488954,27,994,Upper,0.04012751745774719,0.6864424910466582,20.161070199999997,0.034047919293820936
2025-04-01,YouTube,Campaign 5,35377,2037,762.7835915,80,2276,Upper,0.057579783475139215,0.3744642079037801,9.53479489375,0.039273441335297005
2024-10-26,Verizon DSP,Campaign 4,26462,943,1069.246675,47,1012,Middle,0.035636006348726476,1.133877704135737,22.749929255319152,0.04984093319194061
2025-04-14,Meta,Campaign 1,26238,887,1151.96251,39,916,Upper,0.03380593033005565,1.298717598647125,29.537500256410258,0.043968432919954906
2025-02-15,Google,Campaign 3,14452,396,648.5864378,18,546,Lower,0.02740105175754221,1.6378445398989898,36.03257987777778,0.045454545454545456
2024-11-19,Meta,Campaign 5,24563,1234,920.5337592,55,1504,Upper,0.05023816309082767,0.7459754936790923,16.73697744,0.04457050243111831
2025-01-09,Meta,Campaign 5,40321,3135,1626.833817,152,3289,Upper,0.07775104784107537,0.518926257416268,10.702854059210527,0.048484848484848485
2025-02-14,TikTok,Campaign 4,45154,2840,540.881128,143,3127,Middle,0.06289586747574966,0.1904511014084507,3.7823855104895103,0.05035211267605634
2024-10-13,Google,Campaign 1,43109,3225,1537.866938,137,3512,Lower,0.07481036442506205,0.4768579652713178,11.225306116788321,0.042480620155038756
2024-10-19,Meta,Campaign 2,35265,1988,697.6954328,93,2219,Upper,0.056373174535658585,0.35095343702213283,7.5021014279569895,0.04678068410462777
2025-02-01,Google,Campaign 5,48883,2244,615.8316049,122,2260,Lower,0.04590552952969335,0.2744347615418895,5.047800040163934,0.054367201426024955
2025-01-02,Google,Campaign 5,46721,2719,1502.47697,154,2846,Lower,0.05819652832773271,0.552584394998161,9.756343961038962,0.05663847002574476
2025-04-23,Meta,Campaign 5,18465,914,1269.700143,58,951,Upper,0.04949905226103439,1.389168646608315,21.89138177586207,0.06345733041575492
2024-11-27,Google,Campaign 5,36069,373,951.7570996,24,481,Lower,0.010341290304693782,2.5516276128686326,39.656545816666664,0.064343163538874
2024-06-14,Meta,Campaign 4,23467,1079,1955.398451,48,1114,Upper,0.04597946051902672,1.8122321139944393,40.73746772916667,0.04448563484708063
2024-08-09,Meta,Campaign 1,35354,1332,452.9202161,82,1597,Upper,0.037676076257283475,0.3400301922672673,5.523417269512195,0.06156156156156156
2024-08-15,LinkedIn,Campaign 5,23855,399,1423.467356,17,587,Middle,0.01672605323831482,3.5675873583959903,83.73337388235295,0.042606516290726815
2024-12-19,Google,Campaign 2,5479,111,1451.650191,4,279,Lower,0.020259171381638984,13.077929648648649,362.91254775,0.036036036036036036
2024-07-20,YouTube,Campaign 2,33617,1331,1554.09071,51,1334,Upper,0.039593063033584196,1.1676113523666416,30.472366862745098,0.03831705484598046
2025-03-02,Meta,Campaign 3,24295,633,1393.746743,29,703,Upper,0.026054743774439185,2.201811600315956,48.060232517241374,0.045813586097946286
2025-01-04,Google,Campaign 5,20336,1579,182.9168216,85,1870,Lower,0.07764555468135327,0.11584345889803672,2.1519626070588234,0.05383153894870171
2024-10-19,Meta,Campaign 5,33931,2638,1190.43911,144,2912,Upper,0.07774601396952639,0.451265773313116,8.266938263888889,0.05458680818802123
2025-03-28,Meta,Campaign 5,47195,2455,342.1918082,116,2700,Upper,0.05201822226930819,0.13938566525458249,2.949929381034483,0.04725050916496945
2025-04-05,YouTube,Campaign 5,7568,190,1984.546606,15,443,Upper,0.02510570824524313,10.444982136842105,132.30310706666668,0.07894736842105263
2025-02-12,LinkedIn,Campaign 5,22770,1432,1919.446144,71,1492,Middle,0.06288976723759332,1.3403953519553073,27.034452732394367,0.04958100558659218
2025-02-26,LinkedIn,Campaign 2,37584,2237,1987.202749,108,2356,Middle,0.05952000851426139,0.8883338171658471,18.400025453703705,0.048278945015645953
2024-06-23,LinkedIn,Campaign 1,8377,473,1533.992183,20,582,Middle,0.056464127969440135,3.2431124376321354,76.69960915,0.042283298097251586
2024-07-17,Google,Campaign 1,10893,183,947.9102086,10,420,Lower,0.016799779675020655,5.179837205464481,94.79102086,0.0546448087431694
2024-06-02,YouTube,Campaign 3,10673,320,1856.884467,16,333,Upper,0.029982198069896,5.8027639593750004,116.0552791875,0.05
2025-04-12,Meta,Campaign 2,36668,1077,1821.248225,57,1147,Upper,0.029371659212392275,1.691038277623027,31.951723245614037,0.052924791086350974
2024-07-21,TikTok,Campaign 5,25890,814,1346.249404,37,1048,Middle,0.031440710699111626,1.6538690466830466,36.385119027027024,0.045454545454545456
2025-01-28,Google,Campaign 1,39922,1216,1034.917366,69,1305,Lower,0.030459395821852614,0.8510833601973683,14.9988024057971,0.05674342105263158
2025-01-13,TikTok,Campaign 4,45262,1326,1982.449279,80,1371,Middle,0.029296098272281385,1.4950597880844645,24.7806159875,0.06033182503770739
2025-03-31,YouTube,Campaign 4,40986,2741,1941.125922,143,2909,Upper,0.06687649441272629,0.7081816570594673,13.574307146853146,0.05217074060561839
2025-01-02,Meta,Campaign 4,9750,467,463.7180065,24,471,Upper,0.0478974358974359,0.9929721766595289,19.321583604166666,0.05139186295503212
2025-02-08,Google,Campaign 5,29777,1555,1799.183225,75,1694,Lower,0.05222151324848037,1.1570310128617363,23.989109666666668,0.04823151125401929
2024-08-19,TikTok,Campaign 5,40577,981,1246.312144,51,1057,Middle,0.0241762574857678,1.2704507074413864,24.437493019607842,0.05198776758409786
2025-04-06,Meta,Campaign 3,12761,516,1849.913197,32,733,Upper,0.040435702531149594,3.5851030949612404,57.80978740625,0.06201550387596899
2024-06-16,Meta,Campaign 3,34361,1967,883.2937797,107,2113,Upper,0.05724513256308024,0.44905631911540417,8.255082053271028,0.05439755973563803
2025-04-16,Meta,Campaign 3,13243,267,1391.183234,8,509,Upper,0.02016159480480254,5.210424097378278,173.89790425,0.0299625468164794
2024-10-30,YouTube,Campaign 4,8863,199,1875.194423,11,496,Upper,0.02245289405393208,9.42308755276382,170.47222027272727,0.05527638190954774
2024-08-30,Google,Campaign 5,49286,1613,319.6030819,75,1656,Lower,0.03272734650813618,0.1981420222566646,4.261374425333333,0.04649721016738995
2025-03-03,Meta,Campaign 4,20911,421,1517.82164,13,485,Upper,0.020132944383338913,3.605277054631829,116.75551076923077,0.030878859857482184
2024-05-22,YouTube,Campaign 3,6234,486,1949.758805,24,553,Upper,0.07795957651588066,4.011849393004115,81.23995020833333,0.04938271604938271
2024-11-30,Meta,Campaign 5,21708,1209,1424.622172,59,1323,Upper,0.05569375345494749,1.1783475368072789,24.14613850847458,0.04880066170388751
2025-01-24,LinkedIn,Campaign 2,5405,321,1753.470711,18,583,Middle,0.05938945420906568,5.462525579439252,97.41503949999999,0.056074766355140186
2025-01-29,YouTube,Campaign 1,33640,2005,275.1072873,104,2093,Upper,0.05960166468489893,0.13721061710723192,2.6452623778846154,0.05187032418952618
2024-11-09,Meta,Campaign 1,16024,718,968.278671,37,830,Upper,0.04480778831752372,1.3485775362116992,26.169693810810813,0.05153203342618384
2024-07-17,TikTok,Campaign 3,19235,1002,260.016792,37,1157,Middle,0.05209253964127892,0.2594977964071856,7.027480864864865,0.036926147704590816
2025-03-02,YouTube,Campaign 4,30837,1069,677.0563737,51,1074,Upper,0.03466614780944969,0.6333548865294668,13.275615170588235,0.047708138447146865
2024-10-20,Meta,Campaign 2,40891,2740,348.3301148,98,2957,Upper,0.06700740994350834,0.1271277791240876,3.554388926530612,0.03576642335766423
2024-07-18,LinkedIn,Campaign 5,34273,1797,1050.308939,92,1901,Middle,0.052431943512385844,0.5844790979410128,11.416401510869566,0.051196438508625486
2024-08-20,Google,Campaign 4,36513,2539,1369.771692,117,2753,Lower,0.06953687727658642,0.5394925923591966,11.70745035897436,0.04608113430484443
2024-07-28,LinkedIn,Campaign 3,25227,1156,1594.561522,60,1439,Middle,0.04582391881714037,1.3793784792387542,26.576025366666666,0.05190311418685121
2024-06-16,Google,Campaign 4,31642,2166,1935.077613,97,2209,Lower,0.06845332153466911,0.8933876329639889,19.94925374226804,0.04478301015697138
2024-06-26,Meta,Campaign 3,19165,1273,1693.37268,46,1543,Upper,0.06642316723193321,1.3302220581304005,36.81244956521739,0.03613511390416339
2024-10-09,YouTube,Campaign 1,30266,2223,1195.766015,110,2431,Upper,0.07344875437784973,0.5379064394961763,10.870600136363636,0.04948268106162843
2024-07-19,Google,Campaign 1,38844,1083,786.2963144,56,1215,Lower,0.02788075378436824,0.7260353780240074,14.041005614285714,0.05170821791320406
2025-01-21,Roku,Campaign 4,48715,1990,110.7187315,93,2289,Middle,0.04084984091142359,0.055637553517587944,1.1905239946236559,0.04673366834170854
2024-05-29,TikTok,Campaign 2,48879,3022,1491.187643,144,3129,Middle,0.0618261421060169,0.49344395863666446,10.355469743055556,0.04765056254136334
2025-01-28,Google,Campaign 5,44755,2530,347.3489968,91,2592,Lower,0.05652999664841917,0.13729209359683794,3.817021942857143,0.03596837944664032
2024-12-11,Meta,Campaign 3,21496,585,1491.126505,27,740,Upper,0.02721436546334202,2.5489341965811967,55.22690759259259,0.046153846153846156
2025-03-21,Google,Campaign 5,44800,1180,745.6685544,63,1234,Lower,0.026339285714285714,0.6319225037288135,11.836008799999998,0.053389830508474574
2025-01-23,YouTube,Campaign 1,31713,1380,364.5261079,75,1467,Upper,0.04351527764639107,0.26414935355072466,4.860348105333333,0.05434782608695652
2024-12-14,YouTube,Campaign 2,14047,967,1929.878136,43,1198,Upper,0.06884032177689187,1.9957374725956567,44.88088688372093,0.04446742502585315
2025-04-28,Google,Campaign 2,6208,167,1720.258757,7,208,Lower,0.02690077319587629,10.300950640718563,245.751251,0.041916167664670656
2025-02-22,Meta,Campaign 5,37949,1792,779.8567383,110,2037,Upper,0.04722127065271812,0.43518791199776785,7.089606711818181,0.06138392857142857
2024-05-19,YouTube,Campaign 1,41024,930,1550.947901,49,1202,Upper,0.02266965678627145,1.6676859150537635,31.651997979591837,0.05268817204301075
2024-11-27,Google,Campaign 5,38082,2199,1458.999867,118,2430,Lower,0.05774381597605168,0.6634833410641201,12.364405652542374,0.053660754888585724
2024-08-11,Verizon DSP,Campaign 4,26879,722,1473.296637,36,1003,Middle,0.026861118345176533,2.0405770595567865,40.92490658333333,0.04986149584487535
2024-10-06,YouTube,Campaign 2,15741,798,257.5412862,51,883,Upper,0.05069563560129598,0.32273344135338344,5.04982914117647,0.06390977443609022
2024-10-09,Meta,Campaign 2,42126,3041,446.1782644,125,3145,Upper,0.07218819731282343,0.146720902466294,3.5694261151999997,0.041104899704044726
2024-07-03,Google,Campaign 4,16494,1191,1460.769092,56,1324,Lower,0.07220807566387777,1.226506374475231,26.085162357142856,0.047019311502938706
2025-01-10,Google,Campaign 1,45235,2101,1668.753792,113,2340,Lower,0.04644633580192329,0.7942664407425035,14.767732672566371,0.05378391242265588
2024-12-17,TikTok,Campaign 2,45231,1643,1742.272575,82,1936,Middle,0.03632464460215339,1.0604215307364577,21.247226524390243,0.04990870359099209
2024-05-18,Google,Campaign 3,22137,1318,1892.508818,70,1576,Lower,0.05953832949360799,1.4358943990895296,27.03584025714286,0.05311077389984825
2024-08-29,TikTok,Campaign 3,8441,197,886.8342589,8,461,Middle,0.02333846700627888,4.50169674568528,110.8542823625,0.04060913705583756
2025-04-28,Meta,Campaign 1,43838,3290,1511.361877,181,3498,Upper,0.07504904420822117,0.4593805097264438,8.35006561878453,0.05501519756838906
